@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric

@data
28250,'2025/02/28 23:46:45:620',11,0.995292,0.078081,-0.056728,0.002984,-0.673533,-0.746238,0.5,0.5,?,?,?,?
28251,'2025/02/28 23:46:45:626',11,0.994391,0.077763,-0.056195,0.003209,-0.673382,-0.746015,0.5,0.5,?,?,?,?
28252,'2025/02/28 23:46:45:640',11,0.993689,0.077422,-0.05575,0.003867,-0.673038,-0.746068,0.5,0.5,?,?,?,?
28253,'2025/02/28 23:46:45:648',11,0.993246,0.077187,-0.055397,0.003867,-0.673038,-0.746068,0.5,0.5,?,?,?,?
28254,'2025/02/28 23:46:45:661',11,0.99302,0.076987,-0.055151,0.004263,-0.672789,-0.746257,0.5,0.5,?,?,?,?
28255,'2025/02/28 23:46:45:668',11,0.992977,0.076775,-0.054957,0.004689,-0.672474,-0.746433,0.5,0.5,?,?,?,?
28256,'2025/02/28 23:46:45:678',11,0.993125,0.076566,-0.054777,0.005105,-0.672008,-0.746539,0.5,0.5,?,?,?,?
28257,'2025/02/28 23:46:45:690',11,0.993521,0.076414,-0.054593,0.005463,-0.671223,-0.746535,0.5,0.5,?,?,?,?
28258,'2025/02/28 23:46:45:699',11,0.994133,0.076409,-0.05432,0.00592,-0.670536,-0.746626,0.5,0.5,?,?,?,?
28259,'2025/02/28 23:46:45:709',11,0.994899,0.076618,-0.053951,0.006525,-0.670096,-0.74697,0.5,0.5,?,?,?,?
28260,'2025/02/28 23:46:45:724',11,0.995767,0.077056,-0.0535,0.007309,-0.669941,-0.747632,0.5,0.5,?,?,?,?
28261,'2025/02/28 23:46:45:730',11,0.99675,0.077662,-0.052941,0.008229,-0.66998,-0.748637,0.5,0.5,?,?,?,?
28262,'2025/02/28 23:46:45:745',11,0.997838,0.078322,-0.052481,0.009834,-0.669968,-0.75105,0.5,0.5,?,?,?,?
28263,'2025/02/28 23:46:45:752',11,0.998943,0.078775,-0.052083,0.009834,-0.669968,-0.75105,0.5,0.5,?,?,?,?
28264,'2025/02/28 23:46:45:761',11,0.999938,0.078861,-0.051591,0.010132,-0.669665,-0.751976,0.5,0.5,?,?,?,?
28265,'2025/02/28 23:46:45:775',11,1.00047,0.07855,-0.051015,0.01027,-0.669117,-0.7528,0.5,0.5,?,?,?,?
28266,'2025/02/28 23:46:45:785',11,1.000952,0.078231,-0.050504,0.010489,-0.66909,-0.753577,0.5,0.5,?,?,?,?
28267,'2025/02/28 23:46:45:795',11,1.001249,0.077888,-0.050055,0.010633,-0.669247,-0.754213,0.5,0.5,?,?,?,?
28268,'2025/02/28 23:46:45:803',11,1.001214,0.077432,-0.049594,0.01078,-0.669353,-0.754714,0.5,0.5,?,?,?,?
28269,'2025/02/28 23:46:45:812',11,1.00087,0.076877,-0.049093,0.010853,-0.669401,-0.755008,0.5,0.5,?,?,?,?
28270,'2025/02/28 23:46:45:823',11,1.000215,0.076379,-0.048472,0.010764,-0.669427,-0.755047,0.5,0.5,?,?,?,?
28271,'2025/02/28 23:46:45:833',11,0.999349,0.076046,-0.047652,0.010525,-0.669348,-0.754822,0.5,0.5,?,?,?,?
28272,'2025/02/28 23:46:45:845',11,0.998394,0.075949,-0.046617,0.010233,-0.669238,-0.754479,0.5,0.5,?,?,?,?
28273,'2025/02/28 23:46:45:857',11,0.997426,0.075963,-0.045415,0.009916,-0.669122,-0.754153,0.5,0.5,?,?,?,?
28274,'2025/02/28 23:46:45:870',11,0.996506,0.075908,-0.044191,0.009579,-0.668907,-0.753837,0.5,0.5,?,?,?,?
28275,'2025/02/28 23:46:45:875',11,0.995701,0.075806,-0.043081,0.008992,-0.668547,-0.753359,0.5,0.5,?,?,?,?
28276,'2025/02/28 23:46:45:884',11,0.995151,0.076181,-0.042243,0.008364,-0.668221,-0.752846,0.5,0.5,?,?,?,?
28277,'2025/02/28 23:46:45:895',11,0.994688,0.076974,-0.041504,0.007739,-0.66789,-0.752296,0.5,0.5,?,?,?,?
28278,'2025/02/28 23:46:45:906',11,0.994278,0.078141,-0.040877,0.007134,-0.667582,-0.751729,0.5,0.5,?,?,?,?
28279,'2025/02/28 23:46:45:915',11,0.99399,0.079618,-0.040367,0.006519,-0.667375,-0.751189,0.5,0.5,?,?,?,?
28280,'2025/02/28 23:46:45:926',11,0.993826,0.081238,-0.039951,0.00583,-0.667187,-0.750711,0.5,0.5,?,?,?,?
28281,'2025/02/28 23:46:45:937',11,0.993815,0.082795,-0.03962,0.005169,-0.666892,-0.750306,0.5,0.5,?,?,?,?
28282,'2025/02/28 23:46:45:950',11,0.993988,0.084249,-0.039341,0.004574,-0.66655,-0.750017,0.5,0.5,?,?,?,?
28283,'2025/02/28 23:46:45:958',11,0.994246,0.085573,-0.039038,0.004004,-0.666277,-0.749844,0.5,0.5,?,?,?,?
28284,'2025/02/28 23:46:45:967',11,0.994628,0.086721,-0.038702,0.004004,-0.666277,-0.749844,0.5,0.5,?,?,?,?
28285,'2025/02/28 23:46:45:978',11,0.995104,0.087687,-0.038395,0.003442,-0.665966,-0.749907,0.5,0.5,?,?,?,?
28286,'2025/02/28 23:46:45:991',11,0.995666,0.088548,-0.038105,0.002654,-0.665274,-0.75049,0.5,0.5,?,?,?,?
28287,'2025/02/28 23:46:45:998',11,0.996256,0.089474,-0.037798,0.002654,-0.665274,-0.75049,0.5,0.5,?,?,?,?
28288,'2025/02/28 23:46:46:009',11,0.996673,0.090356,-0.037474,0.002225,-0.664958,-0.750816,0.5,0.5,?,?,?,?
28289,'2025/02/28 23:46:46:024',11,0.996952,0.091119,-0.037187,0.001291,-0.664273,-0.751484,0.5,0.5,?,?,?,?
28290,'2025/02/28 23:46:46:030',11,0.997175,0.091767,-0.036946,0.001291,-0.664273,-0.751484,0.5,0.5,?,?,?,?
28291,'2025/02/28 23:46:46:039',11,0.997355,0.092307,-0.036734,0.000685,-0.663736,-0.751829,0.5,0.5,?,?,?,?
28292,'2025/02/28 23:46:46:051',11,0.997523,0.092811,-0.036531,0.000034,-0.663235,-0.752244,0.5,0.5,?,?,?,?
28293,'2025/02/28 23:46:46:060',11,0.997685,0.093309,-0.036316,-0.000559,-0.662751,-0.752854,0.5,0.5,?,?,?,?
28294,'2025/02/28 23:46:46:070',11,0.997806,0.093763,-0.036076,-0.001006,-0.662249,-0.753491,0.5,0.5,?,?,?,?
28295,'2025/02/28 23:46:46:082',11,0.997912,0.094136,-0.035826,-0.001346,-0.661932,-0.75415,0.5,0.5,?,?,?,?
28296,'2025/02/28 23:46:46:094',11,0.997962,0.094413,-0.03558,-0.001883,-0.661222,-0.755213,0.5,0.5,?,?,?,?
28297,'2025/02/28 23:46:46:101',11,0.997873,0.094571,-0.035384,-0.001883,-0.661222,-0.755213,0.5,0.5,?,?,?,?
28298,'2025/02/28 23:46:46:111',11,0.997418,0.094611,-0.035219,-0.002163,-0.660734,-0.755446,0.5,0.5,?,?,?,?
28299,'2025/02/28 23:46:46:126',11,0.997074,0.094698,-0.035124,-0.002505,-0.660262,-0.755503,0.5,0.5,?,?,?,?
28300,'2025/02/28 23:46:46:136',11,0.996943,0.094874,-0.03513,-0.002902,-0.659754,-0.755517,0.5,0.5,?,?,?,?
28301,'2025/02/28 23:46:46:142',11,0.997026,0.095116,-0.035277,-0.003309,-0.659201,-0.755625,0.5,0.5,?,?,?,?
28302,'2025/02/28 23:46:46:156',11,0.99728,0.095362,-0.035529,-0.003567,-0.658783,-0.756127,0.5,0.5,?,?,?,?
28303,'2025/02/28 23:46:46:163',11,0.997674,0.09556,-0.035878,-0.003576,-0.658587,-0.756723,0.5,0.5,?,?,?,?
28304,'2025/02/28 23:46:46:174',11,0.998074,0.095726,-0.036283,-0.003574,-0.658517,-0.757312,0.5,0.5,?,?,?,?
28305,'2025/02/28 23:46:46:184',11,0.99833,0.095866,-0.036685,-0.003578,-0.658524,-0.757792,0.5,0.5,?,?,?,?
28306,'2025/02/28 23:46:46:194',11,0.998406,0.09586,-0.037111,-0.003526,-0.658521,-0.758103,0.5,0.5,?,?,?,?
28307,'2025/02/28 23:46:46:204',11,0.998314,0.095601,-0.037572,-0.003452,-0.658572,-0.758171,0.5,0.5,?,?,?,?
28308,'2025/02/28 23:46:46:216',11,0.99809,0.095163,-0.038,-0.003347,-0.658814,-0.758072,0.5,0.5,?,?,?,?
28309,'2025/02/28 23:46:46:225',11,0.99752,0.094835,-0.038324,-0.003177,-0.659175,-0.757903,0.5,0.5,?,?,?,?
28310,'2025/02/28 23:46:46:235',11,0.996832,0.094753,-0.038567,-0.00292,-0.659601,-0.757657,0.5,0.5,?,?,?,?
28311,'2025/02/28 23:46:46:245',11,0.996059,0.094864,-0.038757,-0.002613,-0.660381,-0.757371,0.5,0.5,?,?,?,?
28312,'2025/02/28 23:46:46:263',11,0.995323,0.095014,-0.038924,-0.002344,-0.661132,-0.757103,0.5,0.5,?,?,?,?
28313,'2025/02/28 23:46:46:266',11,0.994841,0.095119,-0.039179,-0.00219,-0.661744,-0.756776,0.5,0.5,?,?,?,?
28314,'2025/02/28 23:46:46:276',11,0.99493,0.095065,-0.039667,-0.002171,-0.662253,-0.756428,0.5,0.5,?,?,?,?
28315,'2025/02/28 23:46:46:287',11,0.995737,0.094749,-0.040466,-0.002162,-0.662786,-0.756267,0.5,0.5,?,?,?,?
28316,'2025/02/28 23:46:46:297',11,0.997068,0.094173,-0.041531,-0.00195,-0.663462,-0.756423,0.5,0.5,?,?,?,?
28317,'2025/02/28 23:46:46:310',11,0.998577,0.093389,-0.042749,-0.001427,-0.664306,-0.756815,0.5,0.5,?,?,?,?
28318,'2025/02/28 23:46:46:321',11,0.999949,0.092433,-0.044082,-0.000698,-0.665274,-0.757236,0.5,0.5,?,?,?,?
28319,'2025/02/28 23:46:46:328',11,1.000511,0.091444,-0.045337,-0.000013,-0.666262,-0.757393,0.5,0.5,?,?,?,?
28320,'2025/02/28 23:46:46:339',11,1.000412,0.090675,-0.046406,-0.000013,-0.666262,-0.757393,0.5,0.5,?,?,?,?
28321,'2025/02/28 23:46:46:349',11,0.999828,0.090113,-0.047395,0.000148,-0.667017,-0.754532,0.5,0.5,?,?,?,?
28322,'2025/02/28 23:46:46:365',11,0.999035,0.08969,-0.048363,-0.000466,-0.667145,-0.752267,0.5,0.5,?,?,?,?
28323,'2025/02/28 23:46:46:370',11,0.998186,0.089356,-0.049303,-0.001324,-0.667381,-0.749798,0.5,0.5,?,?,?,?
28324,'2025/02/28 23:46:46:380',11,0.997378,0.089007,-0.050159,-0.002298,-0.667706,-0.747458,0.5,0.5,?,?,?,?
28325,'2025/02/28 23:46:46:391',11,0.996628,0.088496,-0.050907,-0.002298,-0.667706,-0.747458,0.5,0.5,?,?,?,?
28326,'2025/02/28 23:46:46:401',11,0.995982,0.087823,-0.051586,-0.004088,-0.668133,-0.744171,0.5,0.5,?,?,?,?
28327,'2025/02/28 23:46:46:414',11,0.995579,0.087069,-0.052223,-0.004088,-0.668133,-0.744171,0.5,0.5,?,?,?,?
28328,'2025/02/28 23:46:46:421',11,0.995493,0.086252,-0.052879,-0.004796,-0.668176,-0.743371,0.5,0.5,?,?,?,?
28329,'2025/02/28 23:46:46:432',11,0.99572,0.085347,-0.053582,-0.005606,-0.667777,-0.742873,0.5,0.5,?,?,?,?
28330,'2025/02/28 23:46:46:442',11,0.9964,0.084134,-0.054387,-0.006443,-0.666293,-0.742578,0.5,0.5,?,?,?,?
28331,'2025/02/28 23:46:46:454',11,0.997198,0.08273,-0.055243,-0.007057,-0.664711,-0.74233,0.5,0.5,?,?,?,?
28332,'2025/02/28 23:46:46:462',11,0.997887,0.081106,-0.05608,-0.007413,-0.663189,-0.742156,0.5,0.5,?,?,?,?
28333,'2025/02/28 23:46:46:473',11,0.998247,0.079328,-0.056762,-0.007489,-0.661885,-0.742088,0.5,0.5,?,?,?,?
28334,'2025/02/28 23:46:46:485',11,0.998331,0.077469,-0.057228,-0.007235,-0.660916,-0.742201,0.5,0.5,?,?,?,?
28335,'2025/02/28 23:46:46:495',11,0.998228,0.075586,-0.057536,-0.006666,-0.660287,-0.742467,0.5,0.5,?,?,?,?
28336,'2025/02/28 23:46:46:504',11,0.998012,0.07376,-0.057772,-0.005891,-0.660054,-0.742797,0.5,0.5,?,?,?,?
28337,'2025/02/28 23:46:46:519',11,0.997804,0.072053,-0.05797,-0.00502,-0.660187,-0.743123,0.5,0.5,?,?,?,?
28338,'2025/02/28 23:46:46:524',11,0.997567,0.070491,-0.058179,-0.00414,-0.660625,-0.743386,0.5,0.5,?,?,?,?
28339,'2025/02/28 23:46:46:540',11,0.997241,0.069067,-0.058453,-0.003325,-0.661344,-0.743541,0.5,0.5,?,?,?,?
28340,'2025/02/28 23:46:46:545',11,0.99687,0.067733,-0.058803,-0.002657,-0.662115,-0.743669,0.5,0.5,?,?,?,?
28341,'2025/02/28 23:46:46:555',11,0.996505,0.066593,-0.059338,-0.002104,-0.662971,-0.743752,0.5,0.5,?,?,?,?
28342,'2025/02/28 23:46:46:566',11,0.996187,0.065487,-0.060009,-0.001629,-0.663874,-0.743778,0.5,0.5,?,?,?,?
28343,'2025/02/28 23:46:46:579',11,0.995935,0.064349,-0.060831,-0.001211,-0.664842,-0.743738,0.5,0.5,?,?,?,?
28344,'2025/02/28 23:46:46:586',11,0.995709,0.063217,-0.061771,-0.000807,-0.665902,-0.74367,0.5,0.5,?,?,?,?
28345,'2025/02/28 23:46:46:605',11,0.995467,0.062189,-0.062805,0.000009,-0.668227,-0.743488,0.5,0.5,?,?,?,?
28346,'2025/02/28 23:46:46:612',11,0.995239,0.061327,-0.0639,0.000345,-0.669423,-0.743342,0.5,0.5,?,?,?,?
28347,'2025/02/28 23:46:46:617',11,0.995034,0.060628,-0.065034,0.000345,-0.669423,-0.743342,0.5,0.5,?,?,?,?
28348,'2025/02/28 23:46:46:627',11,0.994804,0.06008,-0.066212,0.000425,-0.670379,-0.742958,0.5,0.5,?,?,?,?
28349,'2025/02/28 23:46:46:638',11,0.994525,0.059613,-0.067405,0.000423,-0.671265,-0.742423,0.5,0.5,?,?,?,?
28350,'2025/02/28 23:46:46:650',11,0.994233,0.059208,-0.068579,0.000312,-0.672168,-0.741688,0.5,0.5,?,?,?,?
28351,'2025/02/28 23:46:46:659',11,0.993962,0.058867,-0.069772,0.000131,-0.67306,-0.740814,0.5,0.5,?,?,?,?
28352,'2025/02/28 23:46:46:669',11,0.99374,0.058696,-0.071089,-0.000072,-0.67398,-0.739912,0.5,0.5,?,?,?,?
28353,'2025/02/28 23:46:46:681',11,0.993557,0.058653,-0.072369,-0.000261,-0.674967,-0.738991,0.5,0.5,?,?,?,?
28354,'2025/02/28 23:46:46:690',11,0.993333,0.058718,-0.073623,-0.000409,-0.675988,-0.738137,0.5,0.5,?,?,?,?
28355,'2025/02/28 23:46:46:703',11,0.993083,0.058849,-0.074855,-0.000511,-0.676974,-0.737421,0.5,0.5,?,?,?,?
28356,'2025/02/28 23:46:46:710',11,0.992917,0.059009,-0.076043,-0.00057,-0.677867,-0.736773,0.5,0.5,?,?,?,?
28357,'2025/02/28 23:46:46:720',11,0.992893,0.059133,-0.077208,-0.000685,-0.678494,-0.736014,0.5,0.5,?,?,?,?
28358,'2025/02/28 23:46:46:731',11,0.992952,0.059277,-0.078365,-0.000855,-0.678894,-0.73521,0.5,0.5,?,?,?,?
28359,'2025/02/28 23:46:46:741',11,0.993004,0.059526,-0.079461,-0.000974,-0.679084,-0.73445,0.5,0.5,?,?,?,?
28360,'2025/02/28 23:46:46:751',11,0.992996,0.0598,-0.080422,-0.001033,-0.679193,-0.733737,0.5,0.5,?,?,?,?
28361,'2025/02/28 23:46:46:765',11,0.99292,0.060009,-0.081258,-0.001095,-0.679307,-0.733052,0.5,0.5,?,?,?,?
28362,'2025/02/28 23:46:46:772',11,0.992799,0.06021,-0.081958,-0.001095,-0.679307,-0.733052,0.5,0.5,?,?,?,?
28363,'2025/02/28 23:46:46:784',11,0.99274,0.060296,-0.08251,-0.001015,-0.67929,-0.731986,0.5,0.5,?,?,?,?
28364,'2025/02/28 23:46:46:795',11,0.992786,0.06034,-0.082972,-0.000851,-0.679094,-0.731579,0.5,0.5,?,?,?,?
28365,'2025/02/28 23:46:46:803',11,0.992923,0.060411,-0.083338,-0.000851,-0.679094,-0.731579,0.5,0.5,?,?,?,?
28366,'2025/02/28 23:46:46:815',11,0.993112,0.060557,-0.083649,-0.000393,-0.678773,-0.730762,0.5,0.5,?,?,?,?
28367,'2025/02/28 23:46:46:823',11,0.993357,0.060766,-0.083911,-0.000393,-0.678773,-0.730762,0.5,0.5,?,?,?,?
28368,'2025/02/28 23:46:46:834',11,0.993598,0.060981,-0.084099,0.000117,-0.678624,-0.729809,0.5,0.5,?,?,?,?
28369,'2025/02/28 23:46:46:845',11,0.993774,0.061163,-0.084254,0.000329,-0.678648,-0.729307,0.5,0.5,?,?,?,?
28370,'2025/02/28 23:46:46:854',11,0.993876,0.061245,-0.084365,0.000329,-0.678648,-0.729307,0.5,0.5,?,?,?,?
28371,'2025/02/28 23:46:46:867',11,0.99394,0.061251,-0.084413,0.000666,-0.678774,-0.728344,0.5,0.5,?,?,?,?
28372,'2025/02/28 23:46:46:877',11,0.99405,0.061286,-0.08441,0.000666,-0.678774,-0.728344,0.5,0.5,?,?,?,?
28373,'2025/02/28 23:46:46:886',11,0.994209,0.061378,-0.084345,0.000792,-0.678825,-0.727921,0.5,0.5,?,?,?,?
28374,'2025/02/28 23:46:46:901',11,0.994449,0.06154,-0.084068,0.000918,-0.67891,-0.727565,0.5,0.5,?,?,?,?
28375,'2025/02/28 23:46:46:906',11,0.994714,0.06167,-0.083734,0.00102,-0.679085,-0.727261,0.5,0.5,?,?,?,?
28376,'2025/02/28 23:46:46:916',11,0.994987,0.061723,-0.083366,0.001078,-0.679318,-0.727054,0.5,0.5,?,?,?,?
28377,'2025/02/28 23:46:46:927',11,0.995225,0.061686,-0.082978,0.001123,-0.679555,-0.726856,0.5,0.5,?,?,?,?
28378,'2025/02/28 23:46:46:937',11,0.995396,0.061621,-0.082547,0.001147,-0.679768,-0.726651,0.5,0.5,?,?,?,?
28379,'2025/02/28 23:46:46:947',11,0.995511,0.061564,-0.082074,0.00114,-0.679958,-0.72644,0.5,0.5,?,?,?,?
28380,'2025/02/28 23:46:46:958',11,0.995607,0.061509,-0.081553,0.001118,-0.680233,-0.726223,0.5,0.5,?,?,?,?
28381,'2025/02/28 23:46:46:968',11,0.99569,0.06149,-0.081014,0.001088,-0.680641,-0.726059,0.5,0.5,?,?,?,?
28382,'2025/02/28 23:46:46:982',11,0.995764,0.061549,-0.080457,0.001046,-0.681685,-0.72596,0.5,0.5,?,?,?,?
28383,'2025/02/28 23:46:46:989',11,0.995792,0.061665,-0.079848,0.001046,-0.681685,-0.72596,0.5,0.5,?,?,?,?
28384,'2025/02/28 23:46:47:004',11,0.995775,0.061825,-0.079219,0.001092,-0.682321,-0.726024,0.5,0.5,?,?,?,?
28385,'2025/02/28 23:46:47:009',11,0.995753,0.062124,-0.078642,0.001241,-0.683094,-0.726076,0.5,0.5,?,?,?,?
28386,'2025/02/28 23:46:47:020',11,0.995684,0.062483,-0.078132,0.001443,-0.683906,-0.726125,0.5,0.5,?,?,?,?
28387,'2025/02/28 23:46:47:030',11,0.995589,0.062842,-0.077729,0.001676,-0.684728,-0.726138,0.5,0.5,?,?,?,?
28388,'2025/02/28 23:46:47:040',11,0.995527,0.063193,-0.077429,0.001894,-0.685512,-0.726091,0.5,0.5,?,?,?,?
28389,'2025/02/28 23:46:47:051',11,0.995491,0.063543,-0.077205,0.002134,-0.686263,-0.72607,0.5,0.5,?,?,?,?
28390,'2025/02/28 23:46:47:061',11,0.995447,0.063842,-0.077033,0.002452,-0.687024,-0.726105,0.5,0.5,?,?,?,?
28391,'2025/02/28 23:46:47:071',11,0.995366,0.064026,-0.076906,0.002827,-0.687814,-0.726173,0.5,0.5,?,?,?,?
28392,'2025/02/28 23:46:47:082',11,0.995366,0.064232,-0.076858,0.003271,-0.688636,-0.726263,0.5,0.5,?,?,?,?
28393,'2025/02/28 23:46:47:091',11,0.995419,0.064639,-0.076845,0.003774,-0.689547,-0.726346,0.5,0.5,?,?,?,?
28394,'2025/02/28 23:46:47:105',11,0.995378,0.065262,-0.076852,0.00431,-0.690433,-0.726267,0.5,0.5,?,?,?,?
28395,'2025/02/28 23:46:47:112',11,0.995241,0.06599,-0.076903,0.004798,-0.691249,-0.726006,0.5,0.5,?,?,?,?
28396,'2025/02/28 23:46:47:126',11,0.995013,0.066942,-0.077116,0.005197,-0.691981,-0.725614,0.5,0.5,?,?,?,?
28397,'2025/02/28 23:46:47:135',11,0.99476,0.067945,-0.077355,0.005569,-0.692758,-0.725198,0.5,0.5,?,?,?,?
28398,'2025/02/28 23:46:47:145',11,0.994435,0.068761,-0.077706,0.005967,-0.693608,-0.724808,0.5,0.5,?,?,?,?
28399,'2025/02/28 23:46:47:154',11,0.994048,0.069247,-0.078176,0.006284,-0.69434,-0.724326,0.5,0.5,?,?,?,?
28400,'2025/02/28 23:46:47:164',11,0.993779,0.069718,-0.078675,0.006464,-0.694937,-0.72369,0.5,0.5,?,?,?,?
28401,'2025/02/28 23:46:47:179',11,0.993638,0.070392,-0.079279,0.006558,-0.695585,-0.723036,0.5,0.5,?,?,?,?
28402,'2025/02/28 23:46:47:184',11,0.993556,0.07119,-0.079952,0.006678,-0.696211,-0.722472,0.5,0.5,?,?,?,?
28403,'2025/02/28 23:46:47:194',11,0.993511,0.072057,-0.08066,0.006769,-0.696556,-0.721985,0.5,0.5,?,?,?,?
28404,'2025/02/28 23:46:47:206',11,0.993512,0.072988,-0.081468,0.006851,-0.696901,-0.721537,0.5,0.5,?,?,?,?
28405,'2025/02/28 23:46:47:215',11,0.993542,0.073969,-0.08232,0.006988,-0.697173,-0.721148,0.5,0.5,?,?,?,?
28406,'2025/02/28 23:46:47:226',11,0.99361,0.074901,-0.083133,0.007091,-0.697329,-0.720764,0.5,0.5,?,?,?,?
28407,'2025/02/28 23:46:47:236',11,0.993781,0.075622,-0.083944,0.007159,-0.69743,-0.720397,0.5,0.5,?,?,?,?
28408,'2025/02/28 23:46:47:247',11,0.993994,0.076284,-0.084732,0.00723,-0.697528,-0.720088,0.5,0.5,?,?,?,?
28409,'2025/02/28 23:46:47:256',11,0.994287,0.076906,-0.085513,0.007323,-0.697636,-0.719856,0.5,0.5,?,?,?,?
28410,'2025/02/28 23:46:47:267',11,0.994581,0.077506,-0.086263,0.007486,-0.697769,-0.719722,0.5,0.5,?,?,?,?
28411,'2025/02/28 23:46:47:280',11,0.994783,0.078076,-0.086956,0.007712,-0.697897,-0.719628,0.5,0.5,?,?,?,?
28412,'2025/02/28 23:46:47:288',11,0.994917,0.078616,-0.087609,0.007864,-0.698014,-0.719563,0.5,0.5,?,?,?,?
28413,'2025/02/28 23:46:47:298',11,0.995046,0.079111,-0.088241,0.007864,-0.698014,-0.719563,0.5,0.5,?,?,?,?
28414,'2025/02/28 23:46:47:310',11,0.995142,0.079569,-0.088845,0.008214,-0.697963,-0.71945,0.5,0.5,?,?,?,?
28415,'2025/02/28 23:46:47:319',11,0.995199,0.080029,-0.089359,0.008214,-0.697963,-0.71945,0.5,0.5,?,?,?,?
28416,'2025/02/28 23:46:47:330',11,0.99524,0.080443,-0.089791,0.008605,-0.697796,-0.719297,0.5,0.5,?,?,?,?
28417,'2025/02/28 23:46:47:340',11,0.995288,0.080719,-0.090171,0.008605,-0.697796,-0.719297,0.5,0.5,?,?,?,?
28418,'2025/02/28 23:46:47:350',11,0.995291,0.080839,-0.09043,0.008776,-0.6977,-0.719196,0.5,0.5,?,?,?,?
28419,'2025/02/28 23:46:47:360',11,0.995279,0.080819,-0.090586,0.008865,-0.697574,-0.719049,0.5,0.5,?,?,?,?
28420,'2025/02/28 23:46:47:373',11,0.995326,0.080527,-0.090712,0.008913,-0.69727,-0.718701,0.5,0.5,?,?,?,?
28421,'2025/02/28 23:46:47:391',11,0.995265,0.080151,-0.090871,0.008967,-0.697344,-0.71846,0.5,0.5,?,?,?,?
28422,'2025/02/28 23:46:47:394',11,0.995133,0.079915,-0.091039,0.009098,-0.697538,-0.718176,0.5,0.5,?,?,?,?
28423,'2025/02/28 23:46:47:417',11,0.995103,0.079679,-0.091113,0.00931,-0.69789,-0.717288,0.5,0.5,?,?,?,?
28424,'2025/02/28 23:46:47:417',11,0.995055,0.079506,-0.091082,0.00931,-0.69789,-0.717288,0.5,0.5,?,?,?,?
28425,'2025/02/28 23:46:47:422',11,0.994989,0.079397,-0.091037,0.00931,-0.69789,-0.717288,0.5,0.5,?,?,?,?
28426,'2025/02/28 23:46:47:434',11,0.995033,0.079191,-0.091024,0.009328,-0.698168,-0.716665,0.5,0.5,?,?,?,?
28427,'2025/02/28 23:46:47:448',11,0.995177,0.078901,-0.09104,0.009456,-0.698715,-0.715559,0.5,0.5,?,?,?,?
28428,'2025/02/28 23:46:47:453',11,0.995282,0.07854,-0.090929,0.009456,-0.698715,-0.715559,0.5,0.5,?,?,?,?
28429,'2025/02/28 23:46:47:463',11,0.995086,0.07833,-0.09075,0.009543,-0.698958,-0.715154,0.5,0.5,?,?,?,?
28430,'2025/02/28 23:46:47:475',11,0.994829,0.078224,-0.0905,0.009631,-0.69931,-0.714869,0.5,0.5,?,?,?,?
28431,'2025/02/28 23:46:47:487',11,0.994675,0.078128,-0.090226,0.00976,-0.699856,-0.714631,0.5,0.5,?,?,?,?
28432,'2025/02/28 23:46:47:495',11,0.994552,0.078128,-0.089929,0.009829,-0.700408,-0.714289,0.5,0.5,?,?,?,?
28433,'2025/02/28 23:46:47:504',11,0.99441,0.07822,-0.089621,0.009807,-0.700997,-0.713797,0.5,0.5,?,?,?,?
28434,'2025/02/28 23:46:47:516',11,0.994288,0.078298,-0.089314,0.009706,-0.701627,-0.713177,0.5,0.5,?,?,?,?
28435,'2025/02/28 23:46:47:525',11,0.994189,0.07833,-0.089004,0.009575,-0.702312,-0.712502,0.5,0.5,?,?,?,?
28436,'2025/02/28 23:46:47:535',11,0.994076,0.078366,-0.088771,0.009454,-0.703075,-0.711866,0.5,0.5,?,?,?,?
28437,'2025/02/28 23:46:47:547',11,0.993962,0.078449,-0.088644,0.009378,-0.703838,-0.711285,0.5,0.5,?,?,?,?
28438,'2025/02/28 23:46:47:558',11,0.993901,0.078552,-0.088594,0.009344,-0.704553,-0.710795,0.5,0.5,?,?,?,?
28439,'2025/02/28 23:46:47:566',11,0.993867,0.07872,-0.088688,0.009322,-0.705264,-0.710433,0.5,0.5,?,?,?,?
28440,'2025/02/28 23:46:47:577',11,0.993805,0.079017,-0.088826,0.009345,-0.705869,-0.710241,0.5,0.5,?,?,?,?
28441,'2025/02/28 23:46:47:586',11,0.993736,0.079321,-0.089051,0.009307,-0.706385,-0.710042,0.5,0.5,?,?,?,?
28442,'2025/02/28 23:46:47:598',11,0.993684,0.079608,-0.08934,0.009227,-0.706782,-0.709842,0.5,0.5,?,?,?,?
28443,'2025/02/28 23:46:47:608',11,0.993649,0.079826,-0.089632,0.00911,-0.707054,-0.709634,0.5,0.5,?,?,?,?
28444,'2025/02/28 23:46:47:618',11,0.993629,0.080021,-0.089951,0.008954,-0.707231,-0.709345,0.5,0.5,?,?,?,?
